date	location	variant	sequences
2022-11-13	Texas	clade 22B	40
2022-11-14	Texas	clade 22B	63
2022-11-15	Texas	clade 22B	57
2022-11-16	Texas	clade 22B	61
2022-11-17	Texas	clade 22B	57
2022-11-18	Texas	clade 22B	31
2022-11-19	Texas	clade 22B	27
2022-11-20	Texas	clade 22B	43
2022-11-21	Texas	clade 22B	85
2022-11-22	Texas	clade 22B	80
2022-11-23	Texas	clade 22B	86
2022-11-24	Texas	clade 22B	25
2022-11-25	Texas	clade 22B	104
2022-11-26	Texas	clade 22B	32
2022-11-27	Texas	clade 22B	38
2022-11-28	Texas	clade 22B	103
2022-11-29	Texas	clade 22B	60
2022-11-30	Texas	clade 22B	81
2022-12-01	Texas	clade 22B	65
2022-12-02	Texas	clade 22B	81
2022-12-03	Texas	clade 22B	54
2022-12-04	Texas	clade 22B	27
2022-12-05	Texas	clade 22B	42
2022-12-06	Texas	clade 22B	47
2022-12-07	Texas	clade 22B	32
2022-12-08	Texas	clade 22B	32
2022-12-09	Texas	clade 22B	32
2022-12-10	Texas	clade 22B	22
2022-12-11	Texas	clade 22B	30
2022-12-12	Texas	clade 22B	44
2022-12-13	Texas	clade 22B	40
2022-12-14	Texas	clade 22B	40
2022-12-15	Texas	clade 22B	33
2022-12-16	Texas	clade 22B	25
2022-12-17	Texas	clade 22B	14
2022-12-18	Texas	clade 22B	13
2022-12-19	Texas	clade 22B	35
2022-12-20	Texas	clade 22B	22
2022-12-21	Texas	clade 22B	24
2022-12-22	Texas	clade 22B	16
2022-12-23	Texas	clade 22B	10
2022-12-24	Texas	clade 22B	5
2022-12-25	Texas	clade 22B	7
2022-12-26	Texas	clade 22B	15
2022-12-27	Texas	clade 22B	24
2022-12-28	Texas	clade 22B	19
2022-12-29	Texas	clade 22B	13
2022-12-30	Texas	clade 22B	7
2022-12-31	Texas	clade 22B	7
2023-01-01	Texas	clade 22B	5
2023-01-02	Texas	clade 22B	2
2022-11-01	Texas	clade 22D	4
2022-11-02	Texas	clade 22D	1
2022-11-03	Texas	clade 22D	3
2022-11-04	Texas	clade 22D	3
2022-11-05	Texas	clade 22D	2
2022-11-06	Texas	clade 22D	5
2022-11-07	Texas	clade 22D	9
2022-11-08	Texas	clade 22D	4
2022-11-09	Texas	clade 22D	4
2022-11-10	Texas	clade 22D	3
2022-11-11	Texas	clade 22D	7
2022-11-12	Texas	clade 22D	3
2022-11-13	Texas	clade 22D	2
2022-11-14	Texas	clade 22D	10
2022-11-15	Texas	clade 22D	7
2022-11-16	Texas	clade 22D	7
2022-11-17	Texas	clade 22D	4
2022-11-18	Texas	clade 22D	9
2022-11-19	Texas	clade 22D	1
2022-11-20	Texas	clade 22D	6
2022-11-21	Texas	clade 22D	9
2022-11-22	Texas	clade 22D	6
2022-11-23	Texas	clade 22D	9
2022-11-24	Texas	clade 22D	4
2022-11-25	Texas	clade 22D	11
2022-11-26	Texas	clade 22D	10
2022-11-27	Texas	clade 22D	4
2022-11-28	Texas	clade 22D	18
2022-11-29	Texas	clade 22D	16
2022-11-30	Texas	clade 22D	11
2022-12-01	Texas	clade 22D	5
2022-12-02	Texas	clade 22D	10
2022-12-03	Texas	clade 22D	13
2022-12-04	Texas	clade 22D	6
2022-12-05	Texas	clade 22D	4
2022-12-06	Texas	clade 22D	2
2022-12-07	Texas	clade 22D	11
2022-12-08	Texas	clade 22D	4
2022-12-09	Texas	clade 22D	9
2022-12-10	Texas	clade 22D	5
2022-12-11	Texas	clade 22D	15
2022-12-12	Texas	clade 22D	9
2022-12-13	Texas	clade 22D	8
2022-12-14	Texas	clade 22D	10
2022-12-15	Texas	clade 22D	9
2022-12-16	Texas	clade 22D	3
2022-12-17	Texas	clade 22D	1
2022-12-18	Texas	clade 22D	2
2022-12-19	Texas	clade 22D	6
2022-12-20	Texas	clade 22D	4
2022-12-21	Texas	clade 22D	4
2022-12-22	Texas	clade 22D	1
2022-12-23	Texas	clade 22D	4
2022-12-24	Texas	clade 22D	5
2022-12-25	Texas	clade 22D	3
2022-12-26	Texas	clade 22D	5
2022-12-27	Texas	clade 22D	11
2022-12-28	Texas	clade 22D	7
2022-12-29	Texas	clade 22D	10
2022-12-30	Texas	clade 22D	6
2022-12-31	Texas	clade 22D	1
2023-01-01	Texas	clade 22D	1
2023-01-02	Texas	clade 22D	1
2022-11-01	Texas	clade 22E	37
2022-11-02	Texas	clade 22E	20
2022-11-03	Texas	clade 22E	32
2022-11-04	Texas	clade 22E	25
2022-11-05	Texas	clade 22E	12
2022-11-06	Texas	clade 22E	32
2022-11-07	Texas	clade 22E	54
2022-11-08	Texas	clade 22E	44
2022-11-09	Texas	clade 22E	37
2022-11-10	Texas	clade 22E	39
2022-11-11	Texas	clade 22E	36
2022-11-12	Texas	clade 22E	20
2022-11-13	Texas	clade 22E	38
2022-11-14	Texas	clade 22E	54
2022-11-15	Texas	clade 22E	42
2022-11-16	Texas	clade 22E	60
2022-11-17	Texas	clade 22E	28
2022-11-18	Texas	clade 22E	42
2022-11-19	Texas	clade 22E	31
2022-11-20	Texas	clade 22E	52
2022-11-21	Texas	clade 22E	89
2022-11-22	Texas	clade 22E	100
2022-11-23	Texas	clade 22E	85
2022-11-24	Texas	clade 22E	10
2022-11-25	Texas	clade 22E	107
2022-11-26	Texas	clade 22E	38
2022-11-27	Texas	clade 22E	43
2022-11-28	Texas	clade 22E	159
2022-11-29	Texas	clade 22E	125
2022-11-30	Texas	clade 22E	127
2022-12-01	Texas	clade 22E	108
2022-12-02	Texas	clade 22E	148
2022-12-03	Texas	clade 22E	99
2022-12-04	Texas	clade 22E	72
2022-12-05	Texas	clade 22E	81
2022-12-06	Texas	clade 22E	63
2022-12-07	Texas	clade 22E	102
2022-12-08	Texas	clade 22E	87
2022-12-09	Texas	clade 22E	124
2022-12-10	Texas	clade 22E	101
2022-12-11	Texas	clade 22E	125
2022-12-12	Texas	clade 22E	165
2022-12-13	Texas	clade 22E	131
2022-12-14	Texas	clade 22E	103
2022-12-15	Texas	clade 22E	120
2022-12-16	Texas	clade 22E	61
2022-12-17	Texas	clade 22E	48
2022-12-18	Texas	clade 22E	29
2022-12-19	Texas	clade 22E	96
2022-12-20	Texas	clade 22E	75
2022-12-21	Texas	clade 22E	74
2022-12-22	Texas	clade 22E	61
2022-12-23	Texas	clade 22E	68
2022-12-24	Texas	clade 22E	34
2022-12-25	Texas	clade 22E	27
2022-12-26	Texas	clade 22E	59
2022-12-27	Texas	clade 22E	92
2022-12-28	Texas	clade 22E	84
2022-12-29	Texas	clade 22E	85
2022-12-30	Texas	clade 22E	40
2022-12-31	Texas	clade 22E	30
2023-01-01	Texas	clade 22E	17
2023-01-02	Texas	clade 22E	24
2023-01-03	Texas	clade 22E	1
2022-11-01	Texas	clade 22F	1
2022-11-02	Texas	clade 22F	1
2022-11-03	Texas	clade 22F	1
2022-11-07	Texas	clade 22F	1
2022-11-08	Texas	clade 22F	2
2022-11-10	Texas	clade 22F	3
2022-11-11	Texas	clade 22F	1
2022-11-12	Texas	clade 22F	2
2022-11-13	Texas	clade 22F	1
2022-11-14	Texas	clade 22F	4
2022-11-15	Texas	clade 22F	3
2022-11-17	Texas	clade 22F	2
2022-11-18	Texas	clade 22F	7
2022-11-19	Texas	clade 22F	3
2022-11-20	Texas	clade 22F	2
2022-11-21	Texas	clade 22F	4
2022-11-22	Texas	clade 22F	6
2022-11-23	Texas	clade 22F	7
2022-11-25	Texas	clade 22F	4
2022-11-26	Texas	clade 22F	4
2022-11-27	Texas	clade 22F	3
2022-11-28	Texas	clade 22F	5
2022-11-29	Texas	clade 22F	5
2022-11-30	Texas	clade 22F	7
2022-12-01	Texas	clade 22F	10
2022-12-02	Texas	clade 22F	7
2022-12-03	Texas	clade 22F	7
2022-12-04	Texas	clade 22F	3
2022-12-05	Texas	clade 22F	10
2022-12-06	Texas	clade 22F	7
2022-12-07	Texas	clade 22F	6
2022-12-08	Texas	clade 22F	6
2022-12-09	Texas	clade 22F	7
2022-12-10	Texas	clade 22F	4
2022-12-11	Texas	clade 22F	4
2022-12-12	Texas	clade 22F	13
2022-12-13	Texas	clade 22F	6
2022-12-14	Texas	clade 22F	10
2022-12-15	Texas	clade 22F	10
2022-12-16	Texas	clade 22F	5
2022-12-17	Texas	clade 22F	5
2022-12-18	Texas	clade 22F	4
2022-12-19	Texas	clade 22F	7
2022-12-20	Texas	clade 22F	4
2022-12-21	Texas	clade 22F	11
2022-12-22	Texas	clade 22F	4
2022-12-23	Texas	clade 22F	3
2022-12-24	Texas	clade 22F	4
2022-12-25	Texas	clade 22F	4
2022-12-27	Texas	clade 22F	4
2022-12-28	Texas	clade 22F	6
2022-12-29	Texas	clade 22F	4
2022-12-30	Texas	clade 22F	2
2022-12-31	Texas	clade 22F	4
2023-01-01	Texas	clade 22F	3
2023-01-02	Texas	clade 22F	7
2022-11-02	Texas	other	1
2022-11-10	Texas	other	1
2022-11-28	Texas	other	1
2022-11-01	Washington	BQ.1	9
2022-11-02	Washington	BQ.1	5
2022-11-03	Washington	BQ.1	1
2022-11-04	Washington	BQ.1	1
2022-11-05	Washington	BQ.1	2
2022-11-06	Washington	BQ.1	4
2022-11-07	Washington	BQ.1	3
2022-11-08	Washington	BQ.1	4
2022-11-09	Washington	BQ.1	10
2022-11-10	Washington	BQ.1	2
2022-11-11	Washington	BQ.1	4
2022-11-12	Washington	BQ.1	2
2022-11-14	Washington	BQ.1	6
2022-11-15	Washington	BQ.1	11
2022-11-16	Washington	BQ.1	14
2022-11-17	Washington	BQ.1	6
2022-11-18	Washington	BQ.1	2
2022-11-19	Washington	BQ.1	4
2022-11-20	Washington	BQ.1	3
2022-11-21	Washington	BQ.1	7
2022-11-22	Washington	BQ.1	5
2022-11-23	Washington	BQ.1	7
2022-11-25	Washington	BQ.1	1
2022-11-26	Washington	BQ.1	4
2022-11-27	Washington	BQ.1	5
2022-11-28	Washington	BQ.1	8
2022-11-29	Washington	BQ.1	14
2022-11-30	Washington	BQ.1	7
2022-12-01	Washington	BQ.1	6
2022-12-02	Washington	BQ.1	3
2022-12-03	Washington	BQ.1	2
2022-12-04	Washington	BQ.1	1
2022-12-05	Washington	BQ.1	8
2022-12-06	Washington	BQ.1	7
2022-12-07	Washington	BQ.1	2
2022-12-08	Washington	BQ.1	2
2022-12-09	Washington	BQ.1	7
2022-12-10	Washington	BQ.1	3
2022-12-11	Washington	BQ.1	1
2022-12-12	Washington	BQ.1	3
2022-12-13	Washington	BQ.1	3
2022-12-14	Washington	BQ.1	1
2022-12-15	Washington	BQ.1	4
2022-12-16	Washington	BQ.1	5
2022-12-17	Washington	BQ.1	3
2022-12-19	Washington	BQ.1	7
2022-12-21	Washington	BQ.1	2
2022-12-22	Washington	BQ.1	2
2022-12-23	Washington	BQ.1	1
2022-12-24	Washington	BQ.1	5
2022-12-25	Washington	BQ.1	1
2022-12-26	Washington	BQ.1	2
2022-12-27	Washington	BQ.1	5
2022-12-28	Washington	BQ.1	3
2022-12-29	Washington	BQ.1	1
2022-12-30	Washington	BQ.1	9
2023-01-01	Washington	BQ.1	1
2023-01-02	Washington	BQ.1	4
2022-11-14	Washington	XBB.1.5	1
2022-12-06	Washington	XBB.1.5	2
2022-12-07	Washington	XBB.1.5	2
2022-12-09	Washington	XBB.1.5	5
2022-12-15	Washington	XBB.1.5	2
2022-12-16	Washington	XBB.1.5	1
2022-12-17	Washington	XBB.1.5	2
2022-12-19	Washington	XBB.1.5	3
2022-12-22	Washington	XBB.1.5	7
2022-12-26	Washington	XBB.1.5	2
2022-12-27	Washington	XBB.1.5	1
2022-12-28	Washington	XBB.1.5	4
2022-12-29	Washington	XBB.1.5	1
2022-11-01	Washington	clade 21L	1
2022-11-02	Washington	clade 21L	1
2022-11-06	Washington	clade 21L	2
2022-11-08	Washington	clade 21L	2
2022-11-11	Washington	clade 21L	1
2022-11-16	Washington	clade 21L	1
2022-11-17	Washington	clade 21L	1
2022-11-18	Washington	clade 21L	1
2022-11-20	Washington	clade 21L	4
2022-11-21	Washington	clade 21L	3
2022-11-23	Washington	clade 21L	4
2022-11-27	Washington	clade 21L	3
2022-11-28	Washington	clade 21L	5
2022-11-29	Washington	clade 21L	1
2022-12-02	Washington	clade 21L	1
2022-12-04	Washington	clade 21L	2
2022-12-05	Washington	clade 21L	2
2022-12-06	Washington	clade 21L	1
2022-12-10	Washington	clade 21L	1
2022-12-12	Washington	clade 21L	3
2022-12-15	Washington	clade 21L	1
2022-12-21	Washington	clade 21L	1
2022-12-22	Washington	clade 21L	3
2022-12-24	Washington	clade 21L	1
2022-12-26	Washington	clade 21L	2
2022-12-28	Washington	clade 21L	1
2022-12-30	Washington	clade 21L	1
2023-01-02	Washington	clade 21L	3
2022-11-01	Washington	clade 22A	4
2022-11-02	Washington	clade 22A	7
2022-11-03	Washington	clade 22A	2
2022-11-04	Washington	clade 22A	4
2022-11-05	Washington	clade 22A	5
2022-11-07	Washington	clade 22A	10
2022-11-08	Washington	clade 22A	2
2022-11-09	Washington	clade 22A	3
2022-11-10	Washington	clade 22A	5
2022-11-11	Washington	clade 22A	1
2022-11-13	Washington	clade 22A	2
2022-11-14	Washington	clade 22A	3
2022-11-15	Washington	clade 22A	1
2022-11-16	Washington	clade 22A	7
2022-11-17	Washington	clade 22A	4
2022-11-19	Washington	clade 22A	1
2022-11-20	Washington	clade 22A	1
2022-11-21	Washington	clade 22A	5
2022-11-22	Washington	clade 22A	2
2022-11-23	Washington	clade 22A	6
2022-11-25	Washington	clade 22A	1
2022-11-26	Washington	clade 22A	4
2022-11-27	Washington	clade 22A	1
2022-11-28	Washington	clade 22A	1
2022-11-29	Washington	clade 22A	3
2022-11-30	Washington	clade 22A	1
2022-12-02	Washington	clade 22A	2
2022-12-03	Washington	clade 22A	1
2022-12-04	Washington	clade 22A	1
2022-12-05	Washington	clade 22A	3
2022-12-12	Washington	clade 22A	1
2022-12-17	Washington	clade 22A	1
2022-12-19	Washington	clade 22A	1
2022-12-24	Washington	clade 22A	1
2022-12-26	Washington	clade 22A	1
2022-11-01	Washington	clade 22B	74
2022-11-02	Washington	clade 22B	57
2022-11-03	Washington	clade 22B	44
2022-11-04	Washington	clade 22B	33
2022-11-05	Washington	clade 22B	30
2022-11-06	Washington	clade 22B	45
2022-11-07	Washington	clade 22B	63
2022-11-08	Washington	clade 22B	63
2022-11-09	Washington	clade 22B	42
2022-11-10	Washington	clade 22B	44
2022-11-11	Washington	clade 22B	33
2022-11-12	Washington	clade 22B	4
2022-11-13	Washington	clade 22B	8
2022-11-14	Washington	clade 22B	66
2022-11-15	Washington	clade 22B	39
2022-11-16	Washington	clade 22B	50
2022-11-17	Washington	clade 22B	33
2022-11-18	Washington	clade 22B	33
2022-11-19	Washington	clade 22B	20
2022-11-20	Washington	clade 22B	29
2022-11-21	Washington	clade 22B	60
2022-11-22	Washington	clade 22B	43
2022-11-23	Washington	clade 22B	46
2022-11-24	Washington	clade 22B	2
2022-11-25	Washington	clade 22B	13
2022-11-26	Washington	clade 22B	42
2022-11-27	Washington	clade 22B	33
2022-11-28	Washington	clade 22B	50
2022-11-29	Washington	clade 22B	49
2022-11-30	Washington	clade 22B	22
2022-12-01	Washington	clade 22B	29
2022-12-02	Washington	clade 22B	25
2022-12-03	Washington	clade 22B	27
2022-12-04	Washington	clade 22B	11
2022-12-05	Washington	clade 22B	52
2022-12-06	Washington	clade 22B	38
2022-12-07	Washington	clade 22B	9
2022-12-08	Washington	clade 22B	1
2022-12-09	Washington	clade 22B	19
2022-12-10	Washington	clade 22B	21
2022-12-11	Washington	clade 22B	3
2022-12-12	Washington	clade 22B	21
2022-12-13	Washington	clade 22B	31
2022-12-14	Washington	clade 22B	4
2022-12-15	Washington	clade 22B	33
2022-12-16	Washington	clade 22B	26
2022-12-17	Washington	clade 22B	12
2022-12-18	Washington	clade 22B	20
2022-12-19	Washington	clade 22B	21
2022-12-20	Washington	clade 22B	5
2022-12-21	Washington	clade 22B	5
2022-12-22	Washington	clade 22B	19
2022-12-23	Washington	clade 22B	1
2022-12-24	Washington	clade 22B	19
2022-12-25	Washington	clade 22B	4
2022-12-26	Washington	clade 22B	39
2022-12-27	Washington	clade 22B	11
2022-12-28	Washington	clade 22B	13
2022-12-29	Washington	clade 22B	2
2022-12-30	Washington	clade 22B	5
2023-01-01	Washington	clade 22B	1
2023-01-02	Washington	clade 22B	9
2022-11-01	Washington	clade 22D	3
2022-11-02	Washington	clade 22D	4
2022-11-03	Washington	clade 22D	2
2022-11-05	Washington	clade 22D	7
2022-11-06	Washington	clade 22D	2
2022-11-07	Washington	clade 22D	6
2022-11-08	Washington	clade 22D	3
2022-11-09	Washington	clade 22D	5
2022-11-10	Washington	clade 22D	3
2022-11-11	Washington	clade 22D	9
2022-11-13	Washington	clade 22D	1
2022-11-14	Washington	clade 22D	7
2022-11-15	Washington	clade 22D	13
2022-11-16	Washington	clade 22D	3
2022-11-17	Washington	clade 22D	8
2022-11-18	Washington	clade 22D	1
2022-11-19	Washington	clade 22D	2
2022-11-20	Washington	clade 22D	3
2022-11-21	Washington	clade 22D	8
2022-11-22	Washington	clade 22D	6
2022-11-23	Washington	clade 22D	8
2022-11-25	Washington	clade 22D	2
2022-11-26	Washington	clade 22D	1
2022-11-27	Washington	clade 22D	5
2022-11-28	Washington	clade 22D	15
2022-11-29	Washington	clade 22D	3
2022-11-30	Washington	clade 22D	5
2022-12-01	Washington	clade 22D	7
2022-12-02	Washington	clade 22D	5
2022-12-03	Washington	clade 22D	6
2022-12-04	Washington	clade 22D	3
2022-12-05	Washington	clade 22D	7
2022-12-06	Washington	clade 22D	8
2022-12-07	Washington	clade 22D	1
2022-12-08	Washington	clade 22D	1
2022-12-09	Washington	clade 22D	8
2022-12-10	Washington	clade 22D	2
2022-12-12	Washington	clade 22D	4
2022-12-13	Washington	clade 22D	10
2022-12-14	Washington	clade 22D	1
2022-12-15	Washington	clade 22D	9
2022-12-16	Washington	clade 22D	7
2022-12-17	Washington	clade 22D	6
2022-12-18	Washington	clade 22D	1
2022-12-19	Washington	clade 22D	8
2022-12-22	Washington	clade 22D	3
2022-12-24	Washington	clade 22D	5
2022-12-26	Washington	clade 22D	7
2022-12-27	Washington	clade 22D	4
2022-12-28	Washington	clade 22D	4
2022-12-29	Washington	clade 22D	1
2022-12-30	Washington	clade 22D	3
2022-12-31	Washington	clade 22D	1
2023-01-02	Washington	clade 22D	3
2023-01-03	Washington	clade 22D	1
2022-11-01	Washington	clade 22E	19
2022-11-02	Washington	clade 22E	18
2022-11-03	Washington	clade 22E	15
2022-11-04	Washington	clade 22E	13
2022-11-05	Washington	clade 22E	12
2022-11-06	Washington	clade 22E	9
2022-11-07	Washington	clade 22E	22
2022-11-08	Washington	clade 22E	20
2022-11-09	Washington	clade 22E	23
2022-11-10	Washington	clade 22E	24
2022-11-11	Washington	clade 22E	15
2022-11-12	Washington	clade 22E	5
2022-11-13	Washington	clade 22E	10
2022-11-14	Washington	clade 22E	34
2022-11-15	Washington	clade 22E	28
2022-11-16	Washington	clade 22E	38
2022-11-17	Washington	clade 22E	26
2022-11-18	Washington	clade 22E	22
2022-11-19	Washington	clade 22E	10
2022-11-20	Washington	clade 22E	26
2022-11-21	Washington	clade 22E	38
2022-11-22	Washington	clade 22E	36
2022-11-23	Washington	clade 22E	61
2022-11-24	Washington	clade 22E	8
2022-11-25	Washington	clade 22E	18
2022-11-26	Washington	clade 22E	34
2022-11-27	Washington	clade 22E	46
2022-11-28	Washington	clade 22E	89
2022-11-29	Washington	clade 22E	56
2022-11-30	Washington	clade 22E	35
2022-12-01	Washington	clade 22E	33
2022-12-02	Washington	clade 22E	41
2022-12-03	Washington	clade 22E	34
2022-12-04	Washington	clade 22E	22
2022-12-05	Washington	clade 22E	66
2022-12-06	Washington	clade 22E	38
2022-12-07	Washington	clade 22E	12
2022-12-08	Washington	clade 22E	6
2022-12-09	Washington	clade 22E	45
2022-12-10	Washington	clade 22E	31
2022-12-11	Washington	clade 22E	5
2022-12-12	Washington	clade 22E	63
2022-12-13	Washington	clade 22E	67
2022-12-14	Washington	clade 22E	10
2022-12-15	Washington	clade 22E	59
2022-12-16	Washington	clade 22E	45
2022-12-17	Washington	clade 22E	31
2022-12-18	Washington	clade 22E	26
2022-12-19	Washington	clade 22E	56
2022-12-20	Washington	clade 22E	8
2022-12-21	Washington	clade 22E	16
2022-12-22	Washington	clade 22E	45
2022-12-23	Washington	clade 22E	6
2022-12-24	Washington	clade 22E	40
2022-12-25	Washington	clade 22E	5
2022-12-26	Washington	clade 22E	64
2022-12-27	Washington	clade 22E	38
2022-12-28	Washington	clade 22E	49
2022-12-29	Washington	clade 22E	2
2022-12-30	Washington	clade 22E	38
2022-12-31	Washington	clade 22E	1
2023-01-01	Washington	clade 22E	5
2023-01-02	Washington	clade 22E	28
2022-11-01	Washington	clade 22F	1
2022-11-02	Washington	clade 22F	1
2022-11-03	Washington	clade 22F	3
2022-11-04	Washington	clade 22F	1
2022-11-05	Washington	clade 22F	2
2022-11-06	Washington	clade 22F	1
2022-11-07	Washington	clade 22F	2
2022-11-08	Washington	clade 22F	8
2022-11-09	Washington	clade 22F	7
2022-11-10	Washington	clade 22F	3
2022-11-11	Washington	clade 22F	2
2022-11-14	Washington	clade 22F	10
2022-11-15	Washington	clade 22F	3
2022-11-16	Washington	clade 22F	2
2022-11-17	Washington	clade 22F	2
2022-11-18	Washington	clade 22F	1
2022-11-19	Washington	clade 22F	3
2022-11-21	Washington	clade 22F	5
2022-11-22	Washington	clade 22F	5
2022-11-23	Washington	clade 22F	1
2022-11-26	Washington	clade 22F	4
2022-11-27	Washington	clade 22F	4
2022-11-28	Washington	clade 22F	5
2022-11-29	Washington	clade 22F	3
2022-11-30	Washington	clade 22F	1
2022-12-01	Washington	clade 22F	2
2022-12-02	Washington	clade 22F	4
2022-12-03	Washington	clade 22F	1
2022-12-05	Washington	clade 22F	4
2022-12-06	Washington	clade 22F	2
2022-12-07	Washington	clade 22F	1
2022-12-12	Washington	clade 22F	3
2022-12-15	Washington	clade 22F	5
2022-12-16	Washington	clade 22F	5
2022-12-17	Washington	clade 22F	1
2022-12-19	Washington	clade 22F	2
2022-12-20	Washington	clade 22F	1
2022-12-22	Washington	clade 22F	3
2022-12-24	Washington	clade 22F	3
2022-12-26	Washington	clade 22F	2
2022-12-28	Washington	clade 22F	3
2022-12-29	Washington	clade 22F	1
2022-11-11	Washington	other	2
2022-11-17	Washington	other	1
2022-11-26	Washington	other	1
2022-11-28	Washington	other	1
2022-11-29	Washington	other	2
2022-12-03	Washington	other	1
2022-12-04	Washington	other	2
2022-12-05	Washington	other	2
2022-12-12	Washington	other	1
2022-12-13	Washington	other	1
2022-12-16	Washington	other	3
2022-12-19	Washington	other	1
2022-12-22	Washington	other	3
2022-12-23	Washington	other	1
2022-11-02	Wisconsin	BQ.1	3
2022-11-03	Wisconsin	BQ.1	2
2022-11-04	Wisconsin	BQ.1	1
2022-11-06	Wisconsin	BQ.1	1
2022-11-07	Wisconsin	BQ.1	3
2022-11-08	Wisconsin	BQ.1	1
2022-11-09	Wisconsin	BQ.1	1
2022-11-12	Wisconsin	BQ.1	2
2022-11-13	Wisconsin	BQ.1	1
2022-11-15	Wisconsin	BQ.1	2
2022-11-16	Wisconsin	BQ.1	3
2022-11-18	Wisconsin	BQ.1	5
2022-11-20	Wisconsin	BQ.1	1
2022-11-21	Wisconsin	BQ.1	3
2022-11-22	Wisconsin	BQ.1	2
2022-11-23	Wisconsin	BQ.1	2
2022-11-25	Wisconsin	BQ.1	1
2022-11-26	Wisconsin	BQ.1	1
2022-11-27	Wisconsin	BQ.1	4
2022-11-28	Wisconsin	BQ.1	1
2022-11-29	Wisconsin	BQ.1	2
2022-11-30	Wisconsin	BQ.1	3
2022-12-01	Wisconsin	BQ.1	2
2022-12-02	Wisconsin	BQ.1	4
2022-12-04	Wisconsin	BQ.1	3
2022-12-05	Wisconsin	BQ.1	5
2022-12-06	Wisconsin	BQ.1	3
2022-12-07	Wisconsin	BQ.1	2
2022-12-08	Wisconsin	BQ.1	3
2022-12-09	Wisconsin	BQ.1	4
2022-12-10	Wisconsin	BQ.1	1
2022-12-12	Wisconsin	BQ.1	3
2022-12-13	Wisconsin	BQ.1	2
2022-12-14	Wisconsin	BQ.1	1
2022-12-15	Wisconsin	BQ.1	2
2022-12-17	Wisconsin	BQ.1	1
2022-12-19	Wisconsin	BQ.1	2
2022-12-21	Wisconsin	BQ.1	1
2022-12-22	Wisconsin	BQ.1	1
2022-12-24	Wisconsin	BQ.1	1
2022-12-30	Wisconsin	BQ.1	1
2022-12-18	Wisconsin	XBB.1.5	1
2022-12-20	Wisconsin	XBB.1.5	1
2022-12-21	Wisconsin	XBB.1.5	1
2022-12-27	Wisconsin	XBB.1.5	1
2022-11-09	Wisconsin	clade 21L	1
2022-11-11	Wisconsin	clade 21L	1
2022-11-25	Wisconsin	clade 21L	1
2022-12-05	Wisconsin	clade 21L	1
2022-12-06	Wisconsin	clade 21L	1
2022-12-08	Wisconsin	clade 21L	1
2022-12-19	Wisconsin	clade 21L	1
2022-11-01	Wisconsin	clade 22A	2
2022-11-02	Wisconsin	clade 22A	4
2022-11-03	Wisconsin	clade 22A	5
2022-11-04	Wisconsin	clade 22A	1
2022-11-05	Wisconsin	clade 22A	3
2022-11-07	Wisconsin	clade 22A	1
2022-11-08	Wisconsin	clade 22A	1
2022-11-09	Wisconsin	clade 22A	1
2022-11-10	Wisconsin	clade 22A	2
2022-11-11	Wisconsin	clade 22A	2
2022-11-12	Wisconsin	clade 22A	1
2022-11-14	Wisconsin	clade 22A	1
2022-11-16	Wisconsin	clade 22A	3
2022-11-17	Wisconsin	clade 22A	1
2022-11-21	Wisconsin	clade 22A	3
2022-11-22	Wisconsin	clade 22A	1
2022-11-25	Wisconsin	clade 22A	2
2022-11-27	Wisconsin	clade 22A	1
2022-11-28	Wisconsin	clade 22A	2
2022-11-30	Wisconsin	clade 22A	1
2022-12-02	Wisconsin	clade 22A	1
2022-12-07	Wisconsin	clade 22A	1
2022-12-09	Wisconsin	clade 22A	1
2022-12-13	Wisconsin	clade 22A	1
2022-12-14	Wisconsin	clade 22A	1
2022-12-15	Wisconsin	clade 22A	1
2022-12-17	Wisconsin	clade 22A	1
2022-12-20	Wisconsin	clade 22A	1
2022-11-01	Wisconsin	clade 22B	39
2022-11-02	Wisconsin	clade 22B	34
2022-11-03	Wisconsin	clade 22B	31
2022-11-04	Wisconsin	clade 22B	33
2022-11-05	Wisconsin	clade 22B	20
2022-11-06	Wisconsin	clade 22B	18
2022-11-07	Wisconsin	clade 22B	30
2022-11-08	Wisconsin	clade 22B	18
2022-11-09	Wisconsin	clade 22B	35
2022-11-10	Wisconsin	clade 22B	24
2022-11-11	Wisconsin	clade 22B	15
2022-11-12	Wisconsin	clade 22B	12
2022-11-13	Wisconsin	clade 22B	12
2022-11-14	Wisconsin	clade 22B	17
2022-11-15	Wisconsin	clade 22B	10
2022-11-16	Wisconsin	clade 22B	15
2022-11-17	Wisconsin	clade 22B	11
2022-11-18	Wisconsin	clade 22B	13
2022-11-19	Wisconsin	clade 22B	5
2022-11-20	Wisconsin	clade 22B	3
2022-11-21	Wisconsin	clade 22B	17
2022-11-22	Wisconsin	clade 22B	13
2022-11-23	Wisconsin	clade 22B	26
2022-11-24	Wisconsin	clade 22B	1
2022-11-25	Wisconsin	clade 22B	19
2022-11-26	Wisconsin	clade 22B	13
2022-11-27	Wisconsin	clade 22B	6
2022-11-28	Wisconsin	clade 22B	39
2022-11-29	Wisconsin	clade 22B	25
2022-11-30	Wisconsin	clade 22B	20
